EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, TORTOSA - OBSERVATORIO DEL EBRO (STAID: 236).
Blended and updated with sources: 100729 155245 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100729,19730604,  309,    0
100729,19730605,  811,    0
100729,19730606,   19,    0
100729,19730607,    0,    0
100729,19730608,    0,    0
100729,19730609,    0,    0
100729,19730610,    0,    0
100729,19730611,    3,    0
100729,19730612,    0,    0
100729,19730613,   97,    0
100729,19730614,    0,    0
100729,19730615,    0,    0
100729,19730616,    0,    0
100729,19730617,    0,    0
100729,19730618,    0,    0
100729,19730619,    5,    0
100729,19730620,    2,    0
100729,19730621,    0,    0
100729,19730622,    0,    0
100729,19730623,    0,    0
100729,19730624,    0,    0
100729,19730625,    0,    0
100729,19730626,    0,    0
100729,19730627,    0,    0
100729,19730628,    0,    0
100729,19730629,    0,    0
100729,19730630,    0,    0
100729,19730701,    0,    0
100729,19730702,    0,    0
100729,19730703,    0,    0
100729,19730704,    4,    0
100729,19730705,    0,    0
100729,19730706,    0,    0
100729,19730707,    0,    0
100729,19730708,    0,    0
100729,19730709,    0,    0
100729,19730710,    0,    0
100729,19730711,    0,    0
100729,19730712,    0,    0
100729,19730713,   15,    0
100729,19730714,    0,    0
100729,19730715,    0,    0
100729,19730716,    0,    0
100729,19730717,    0,    0
100729,19730718,    0,    0
100729,19730719,    0,    0
100729,19730720,    0,    0
100729,19730721,    0,    0
100729,19730722,    0,    0
100729,19730723,    0,    0
100729,19730724,    0,    0
100729,19730725,    0,    0
100729,19730726,    0,    0
100729,19730727,    0,    0
100729,19730728,   64,    0
100729,19730729,    0,    0
100729,19730730,    0,    0
100729,19730731,    0,    0
100729,19730801,    0,    0
100729,19730802,   91,    0
100729,19730803,    0,    0
100729,19730804,    0,    0
100729,19730805,    0,    0
100729,19730806,    0,    0
100729,19730807,    0,    0
100729,19730808,    0,    0
100729,19730809,    0,    0
100729,19730810,    0,    0
100729,19730811,    0,    0
100729,19730812,    0,    0
100729,19730813,    0,    0
100729,19730814,    0,    0
100729,19730815,    0,    0
100729,19730816,    0,    0
100729,19730817,    0,    0
100729,19730818,    0,    0
100729,19730819,    0,    0
100729,19730820,    0,    0
100729,19730821,    0,    0
100729,19730822,    0,    0
100729,19730823,    0,    0
100729,19730824,  198,    0
100729,19730825,    0,    0
100729,19730826,   11,    0
100729,19730827,    0,    0
100729,19730828,    0,    0
100729,19730829,    0,    0
100729,19730830,    0,    0
100729,19730831,    0,    0
100729,19730901,    0,    0
100729,19730902,    0,    0
100729,19730903,    0,    0
100729,19730904,    0,    0
100729,19730905,    0,    0
100729,19730906,  142,    0
100729,19730907,    1,    0
100729,19730908,    0,    0
100729,19730909,    0,    0
100729,19730910,    0,    0
100729,19730911,    0,    0
100729,19730912,    1,    0
100729,19730913,    1,    0
100729,19730914,    0,    0
100729,19730915,    0,    0
100729,19730916,    0,    0
100729,19730917,    0,    0
100729,19730918,    0,    0
100729,19730919,    0,    0
100729,19730920,    0,    0
100729,19730921,    0,    0
100729,19730922,    0,    0
100729,19730923,    0,    0
100729,19730924,    0,    0
100729,19730925,    0,    0
100729,19730926,    0,    0
100729,19730927,    0,    0
100729,19730928,    0,    0
100729,19730929,    1,    0
100729,19730930,  193,    0
100729,19731001,    0,    0
100729,19731002,    0,    0
100729,19731003,  251,    0
100729,19731004,    0,    0
100729,19731005,    0,    0
100729,19731006,    0,    0
100729,19731007,    0,    0
100729,19731008,    0,    0
100729,19731009,    0,    0
100729,19731010,   30,    0
100729,19731011,    0,    0
100729,19731012,    0,    0
100729,19731013,   84,    0
100729,19731014,    0,    0
100729,19731015,    0,    0
100729,19731016,    3,    0
100729,19731017,    0,    0
100729,19731018,    0,    0
100729,19731019,  117,    0
100729,19731020,    0,    0
100729,19731021,    0,    0
100729,19731022,    0,    0
100729,19731023,    0,    0
100729,19731024,    0,    0
100729,19731025,    0,    0
100729,19731026,    0,    0
100729,19731027,    0,    0
100729,19731028,    0,    0
100729,19731029,    0,    0
100729,19731030,    0,    0
100729,19731031,    0,    0
100729,19731101,    0,    0
100729,19731102,    6,    0
100729,19731103,    0,    0
100729,19731104,    0,    0
100729,19731105,   50,    0
100729,19731106,  231,    0
100729,19731107,    0,    0
100729,19731108,    0,    0
100729,19731109,    0,    0
100729,19731110,    0,    0
100729,19731111,    0,    0
100729,19731112,    0,    0
100729,19731113,    0,    0
100729,19731114,    0,    0
100729,19731115,    0,    0
100729,19731116,    0,    0
100729,19731117,    0,    0
100729,19731118,    0,    0
100729,19731119,    0,    0
100729,19731120,    0,    0
100729,19731121,    0,    0
100729,19731122,    0,    0
100729,19731123,    0,    0
100729,19731124,    0,    0
100729,19731125,    0,    0
100729,19731126,    0,    0
100729,19731127,    0,    0
100729,19731128,    0,    0
100729,19731129,    0,    0
100729,19731130,    0,    0
100729,19731201,    0,    0
100729,19731202,    0,    0
100729,19731203,    0,    0
100729,19731204,    0,    0
100729,19731205,    0,    0
100729,19731206,    0,    0
100729,19731207,    0,    0
100729,19731208,    0,    0
100729,19731209,    0,    0
100729,19731210,    0,    0
100729,19731211,    0,    0
100729,19731212,    0,    0
100729,19731213,    0,    0
100729,19731214,    0,    0
100729,19731215,    0,    0
100729,19731216,    0,    0
100729,19731217,    0,    0
100729,19731218,    0,    0
100729,19731219,   19,    0
100729,19731220,   42,    0
100729,19731221,    0,    0
100729,19731222,    0,    0
100729,19731223,  200,    0
100729,19731224,  233,    0
100729,19731225,    0,    0
100729,19731226,    0,    0
100729,19731227,    0,    0
100729,19731228,    0,    0
100729,19731229,   16,    0
100729,19731230,   12,    0
100729,19731231,    0,    0
100729,19740101,    0,    0
100729,19740102,    0,    0
100729,19740103,    0,    0
100729,19740104,    0,    0
100729,19740105,    0,    0
100729,19740106,    0,    0
100729,19740107,    0,    0
100729,19740108,    1,    0
100729,19740109,   34,    0
100729,19740110,    0,    0
100729,19740111,    0,    0
100729,19740112,    0,    0
100729,19740113,    0,    0
100729,19740114,    0,    0
100729,19740115,    0,    0
100729,19740116,    0,    0
100729,19740117,    0,    0
100729,19740118,    0,    0
100729,19740119,    0,    0
100729,19740120,    0,    0
100729,19740121,    0,    0
100729,19740122,    0,    0
100729,19740123,    0,    0
100729,19740124,    0,    0
100729,19740125,    0,    0
100729,19740126,    0,    0
100729,19740127,    0,    0
100729,19740128,    0,    0
100729,19740129,    0,    0
100729,19740130,    0,    0
100729,19740131,    0,    0
100729,19740201,    0,    0
100729,19740202,  103,    0
100729,19740203,    0,    0
100729,19740204,    0,    0
100729,19740205,    0,    0
100729,19740206,   44,    0
100729,19740207,    0,    0
100729,19740208,    0,    0
100729,19740209,    0,    0
100729,19740210,    0,    0
100729,19740211,    4,    0
100729,19740212,    2,    0
100729,19740213,    2,    0
100729,19740214,    0,    0
100729,19740215,    1,    0
100729,19740216,    0,    0
100729,19740217,    0,    0
100729,19740218,    0,    0
100729,19740219,   21,    0
100729,19740220,    4,    0
100729,19740221,    0,    0
100729,19740222,    0,    0
100729,19740223,    0,    0
100729,19740224,    0,    0
100729,19740225,    0,    0
100729,19740226,    0,    0
100729,19740227,    0,    0
100729,19740228,    0,    0
100729,19740301,    0,    0
100729,19740302,    0,    0
100729,19740303,    0,    0
100729,19740304,    0,    0
100729,19740305,    0,    0
100729,19740306,    0,    0
100729,19740307,    0,    0
100729,19740308,    0,    0
100729,19740309,    1,    0
100729,19740310,  483,    0
100729,19740311,  324,    0
100729,19740312,    0,    0
100729,19740313,   23,    0
100729,19740314,    0,    0
100729,19740315,    0,    0
100729,19740316,    0,    0
100729,19740317,    0,    0
100729,19740318,    0,    0
100729,19740319,   96,    0
100729,19740320,  150,    0
100729,19740321,  190,    0
100729,19740322,   52,    0
100729,19740323,    0,    0
100729,19740324,   52,    0
100729,19740325,  492,    0
100729,19740326,   90,    0
100729,19740327,    0,    0
100729,19740328,    0,    0
100729,19740329,    0,    0
100729,19740330,    0,    0
100729,19740331,    0,    0
100729,19740401,    0,    0
100729,19740402,    0,    0
100729,19740403,    0,    0
100729,19740404,   25,    0
100729,19740405,    0,    0
100729,19740406,    0,    0
100729,19740407,    0,    0
100729,19740408,    0,    0
100729,19740409,   62,    0
100729,19740410,   15,    0
100729,19740411,    2,    0
100729,19740412,    4,    0
100729,19740413,    0,    0
100729,19740414,    0,    0
100729,19740415,   11,    0
100729,19740416,    0,    0
100729,19740417,    0,    0
100729,19740418,   29,    0
100729,19740419,    4,    0
100729,19740420,    0,    0
100729,19740421,    0,    0
100729,19740422,    1,    0
100729,19740423,    0,    0
100729,19740424,    0,    0
100729,19740425,    0,    0
100729,19740426,   76,    0
100729,19740427,   32,    0
100729,19740428,  362,    0
100729,19740429,  180,    0
100729,19740430,    0,    0
100729,19740501,    0,    0
100729,19740502,   11,    0
100729,19740503,    3,    0
100729,19740504,    0,    0
100729,19740505,    0,    0
100729,19740506,    0,    0
100729,19740507,    0,    0
100729,19740508,    0,    0
100729,19740509,    0,    0
100729,19740510,    0,    0
100729,19740511,    0,    0
100729,19740512,   10,    0
100729,19740513,    0,    0
100729,19740514,    0,    0
100729,19740515,    0,    0
100729,19740516,    0,    0
100729,19740517,    0,    0
100729,19740518,    0,    0
100729,19740519,    0,    0
100729,19740520,    0,    0
100729,19740521,    0,    0
100729,19740522,    0,    0
100729,19740523,    0,    0
100729,19740524,   23,    0
100729,19740525,  361,    0
100729,19740526,    3,    0
100729,19740527,    0,    0
100729,19740528,    0,    0
100729,19740529,   25,    0
100729,19740530,    0,    0
100729,19740531,    0,    0
100729,19740601,    0,    0
100729,19740602,    0,    0
100729,19740603,    0,    0
100729,19740604,    1,    0
100729,19740605,    7,    0
100729,19740606,    5,    0
100729,19740607,    0,    0
100729,19740608,  263,    0
100729,19740609,    0,    0
100729,19740610,    0,    0
100729,19740611,    0,    0
100729,19740612,    0,    0
100729,19740613,    0,    0
100729,19740614,   27,    0
100729,19740615,    0,    0
100729,19740616,    1,    0
100729,19740617,    0,    0
100729,19740618,    0,    0
100729,19740619,    0,    0
100729,19740620,    0,    0
100729,19740621,    0,    0
100729,19740622,    0,    0
100729,19740623,    0,    0
100729,19740624,    0,    0
100729,19740625,    0,    0
100729,19740626,    0,    0
100729,19740627,    0,    0
100729,19740628,    0,    0
100729,19740629,    0,    0
100729,19740630,    0,    0
100729,19740701,    0,    0
100729,19740702,    0,    0
100729,19740703,    0,    0
100729,19740704,    0,    0
100729,19740705,    4,    0
100729,19740706,    0,    0
100729,19740707,    0,    0
100729,19740708,    0,    0
100729,19740709,    0,    0
100729,19740710,    0,    0
100729,19740711,    0,    0
100729,19740712,    0,    0
100729,19740713,  140,    0
100729,19740714,   58,    0
100729,19740715,    0,    0
100729,19740716,    0,    0
100729,19740717,    0,    0
100729,19740718,    0,    0
100729,19740719,    0,    0
100729,19740720,    0,    0
100729,19740721,    0,    0
100729,19740722,    0,    0
100729,19740723,    0,    0
100729,19740724,    0,    0
100729,19740725,    0,    0
100729,19740726,    0,    0
100729,19740727,    0,    0
100729,19740728,    0,    0
100729,19740729,    0,    0
100729,19740730,    0,    0
100729,19740731,    0,    0
100729,19740801,    0,    0
100729,19740802,    0,    0
100729,19740803,    0,    0
100729,19740804,    0,    0
100729,19740805,    0,    0
100729,19740806,    0,    0
100729,19740807,    0,    0
100729,19740808,    0,    0
100729,19740809,    0,    0
100729,19740810,    0,    0
100729,19740811,    0,    0
100729,19740812,    0,    0
100729,19740813,    0,    0
100729,19740814,    0,    0
100729,19740815,    0,    0
100729,19740816,    0,    0
100729,19740817,    0,    0
100729,19740818,    0,    0
100729,19740819,  244,    0
100729,19740820,   80,    0
100729,19740821,    0,    0
100729,19740822,    0,    0
100729,19740823,    0,    0
100729,19740824,    0,    0
100729,19740825,    0,    0
100729,19740826,    0,    0
100729,19740827,    0,    0
100729,19740828,    0,    0
100729,19740829,    9,    0
100729,19740830,    0,    0
100729,19740831,    0,    0
100729,19740901,    0,    0
100729,19740902,    0,    0
100729,19740903,    0,    0
100729,19740904,    0,    0
100729,19740905,   26,    0
100729,19740906,    0,    0
100729,19740907,    0,    0
100729,19740908,    0,    0
100729,19740909,    0,    0
100729,19740910,    0,    0
100729,19740911,    0,    0
100729,19740912,    0,    0
100729,19740913,    0,    0
100729,19740914,    0,    0
100729,19740915,   31,    0
100729,19740916,   67,    0
100729,19740917,   84,    0
100729,19740918,    0,    0
100729,19740919,    0,    0
100729,19740920,    0,    0
100729,19740921,    0,    0
100729,19740922,    0,    0
100729,19740923,    0,    0
100729,19740924,    0,    0
100729,19740925,    0,    0
100729,19740926,    0,    0
100729,19740927,    0,    0
100729,19740928,    0,    0
100729,19740929,    0,    0
100729,19740930,    0,    0
100729,19741001,    0,    0
100729,19741002,    0,    0
100729,19741003,    0,    0
100729,19741004,    0,    0
100729,19741005,   60,    0
100729,19741006,    0,    0
100729,19741007,    0,    0
100729,19741008,    0,    0
100729,19741009,    0,    0
100729,19741010,    0,    0
100729,19741011,    8,    0
100729,19741012,    0,    0
100729,19741013,    0,    0
100729,19741014,    0,    0
100729,19741015,    0,    0
100729,19741016,    0,    0
100729,19741017,    0,    0
100729,19741018,    0,    0
100729,19741019,    0,    0
100729,19741020,    0,    0
100729,19741021,    0,    0
100729,19741022,    0,    0
100729,19741023,    0,    0
100729,19741024,    0,    0
100729,19741025,    0,    0
100729,19741026,    0,    0
100729,19741027,    0,    0
100729,19741028,    0,    0
100729,19741029,    0,    0
100729,19741030,    0,    0
100729,19741031,    0,    0
100729,19741101,    0,    0
100729,19741102,    0,    0
100729,19741103,    0,    0
100729,19741104,    0,    0
100729,19741105,    0,    0
100729,19741106,    0,    0
100729,19741107,    0,    0
100729,19741108,    0,    0
100729,19741109,    0,    0
100729,19741110,    0,    0
100729,19741111,    0,    0
100729,19741112,    0,    0
100729,19741113,    0,    0
100729,19741114,    0,    0
100729,19741115,    0,    0
100729,19741116,    0,    0
100729,19741117,    0,    0
100729,19741118,    1,    0
100729,19741119,    0,    0
100729,19741120,    2,    0
100729,19741121,    0,    0
100729,19741122,    0,    0
100729,19741123,   23,    0
100729,19741124,    0,    0
100729,19741125,    0,    0
100729,19741126,    0,    0
100729,19741127,    0,    0
100729,19741128,    0,    0
100729,19741129,    0,    0
100729,19741130,    0,    0
100729,19741201,    0,    0
100729,19741202,    0,    0
100729,19741203,    0,    0
100729,19741204,    0,    0
100729,19741205,    0,    0
100729,19741206,    0,    0
100729,19741207,    0,    0
100729,19741208,    0,    0
100729,19741209,    0,    0
100729,19741210,    0,    0
100729,19741211,    0,    0
100729,19741212,    0,    0
100729,19741213,    0,    0
100729,19741214,    0,    0
100729,19741215,    0,    0
100729,19741216,    0,    0
100729,19741217,    0,    0
100729,19741218,    0,    0
100729,19741219,    0,    0
100729,19741220,    0,    0
100729,19741221,    0,    0
100729,19741222,    0,    0
100729,19741223,   11,    0
100729,19741224,   67,    0
100729,19741225,    0,    0
100729,19741226,    0,    0
100729,19741227,    0,    0
100729,19741228,    0,    0
100729,19741229,    0,    0
100729,19741230,    0,    0
100729,19741231,    0,    0
100729,19750101,    0,    0
100729,19750102,    0,    0
100729,19750103,    0,    0
100729,19750104,    0,    0
100729,19750105,    0,    0
100729,19750106,    0,    0
100729,19750107,    0,    0
100729,19750108,    0,    0
100729,19750109,    0,    0
100729,19750110,    0,    0
100729,19750111,    0,    0
100729,19750112,    0,    0
100729,19750113,    0,    0
100729,19750114,    0,    0
100729,19750115,    0,    0
100729,19750116,    0,    0
100729,19750117,    1,    0
100729,19750118,    4,    0
100729,19750119,    0,    0
100729,19750120,    0,    0
100729,19750121,    8,    0
100729,19750122,    0,    0
100729,19750123,    0,    0
100729,19750124,    0,    0
100729,19750125,    0,    0
100729,19750126,    0,    0
100729,19750127,    0,    0
100729,19750128,    0,    0
100729,19750129,    0,    0
100729,19750130,    0,    0
100729,19750131,    0,    0
100729,19750201,    0,    0
100729,19750202,    0,    0
100729,19750203,   12,    0
100729,19750204,   39,    0
100729,19750205,  102,    0
100729,19750206,  196,    0
100729,19750207,    0,    0
100729,19750208,   25,    0
100729,19750209,   37,    0
100729,19750210,   37,    0
100729,19750211,    1,    0
100729,19750212,    0,    0
100729,19750213,    0,    0
100729,19750214,    0,    0
100729,19750215,    0,    0
100729,19750216,    0,    0
100729,19750217,    0,    0
100729,19750218,    0,    0
100729,19750219,    0,    0
100729,19750220,    0,    0
100729,19750221,    0,    0
100729,19750222,    0,    0
100729,19750223,    0,    0
100729,19750224,  104,    0
100729,19750225,    3,    0
100729,19750226,    0,    0
100729,19750227,    0,    0
100729,19750228,    0,    0
100729,19750301,   32,    0
100729,19750302,    0,    0
100729,19750303,   47,    0
100729,19750304,    4,    0
100729,19750305,    0,    0
100729,19750306,    0,    0
100729,19750307,    1,    0
100729,19750308,   25,    0
100729,19750309,    0,    0
100729,19750310,  173,    0
100729,19750311,  232,    0
100729,19750312,    0,    0
100729,19750313,    0,    0
100729,19750314,    0,    0
100729,19750315,    0,    0
100729,19750316,    0,    0
100729,19750317,   13,    0
100729,19750318,   37,    0
100729,19750319,    0,    0
100729,19750320,    0,    0
100729,19750321,    0,    0
100729,19750322,    0,    0
100729,19750323,    0,    0
100729,19750324,    0,    0
100729,19750325,    0,    0
100729,19750326,    0,    0
100729,19750327,    0,    0
100729,19750328,    0,    0
100729,19750329,   33,    0
100729,19750330,    0,    0
100729,19750331,    1,    0
100729,19750401,    0,    0
100729,19750402,    0,    0
100729,19750403,    0,    0
100729,19750404,  100,    0
100729,19750405,   46,    0
100729,19750406,    0,    0
100729,19750407,    0,    0
100729,19750408,    0,    0
100729,19750409,    0,    0
100729,19750410,    0,    0
100729,19750411,    0,    0
100729,19750412,    0,    0
100729,19750413,    0,    0
100729,19750414,    0,    0
100729,19750415,    0,    0
100729,19750416,    0,    0
100729,19750417,    0,    0
100729,19750418,    0,    0
100729,19750419,   52,    0
100729,19750420,    0,    0
100729,19750421,    0,    0
100729,19750422,   21,    0
100729,19750423,    0,    0
100729,19750424,    0,    0
100729,19750425,    0,    0
100729,19750426,    0,    0
100729,19750427,    0,    0
100729,19750428,    0,    0
100729,19750429,    0,    0
100729,19750430,    0,    0
100729,19750501,    0,    0
100729,19750502,    0,    0
100729,19750503,    0,    0
100729,19750504,    0,    0
100729,19750505,   43,    0
100729,19750506,  127,    0
100729,19750507,    0,    0
100729,19750508,    0,    0
100729,19750509,    0,    0
100729,19750510,   71,    0
100729,19750511,    0,    0
100729,19750512,    0,    0
100729,19750513,    0,    0
100729,19750514,    0,    0
100729,19750515,    0,    0
100729,19750516,    0,    0
100729,19750517,    1,    0
100729,19750518,    1,    0
100729,19750519,    0,    0
100729,19750520,    0,    0
100729,19750521,    0,    0
100729,19750522,    0,    0
100729,19750523,    0,    0
100729,19750524,    0,    0
100729,19750525,    0,    0
100729,19750526,   63,    0
100729,19750527,  682,    0
100729,19750528,  692,    0
100729,19750529,    0,    0
100729,19750530,    0,    0
100729,19750531,  145,    0
100729,19750601,    1,    0
100729,19750602,    0,    0
100729,19750603,    0,    0
100729,19750604,    0,    0
100729,19750605,    0,    0
100729,19750606,  186,    0
100729,19750607,    2,    0
100729,19750608,    0,    0
100729,19750609,  145,    0
100729,19750610,  160,    0
100729,19750611,    0,    0
100729,19750612,    0,    0
100729,19750613,    1,    0
100729,19750614,    0,    0
100729,19750615,    0,    0
100729,19750616,    6,    0
100729,19750617,    0,    0
100729,19750618,    0,    0
100729,19750619,    0,    0
100729,19750620,    0,    0
100729,19750621,    0,    0
100729,19750622,    0,    0
100729,19750623,    0,    0
100729,19750624,    0,    0
100729,19750625,    0,    0
100729,19750626,    0,    0
100729,19750627,    0,    0
100729,19750628,    0,    0
100729,19750629,    0,    0
100729,19750630,    0,    0
100729,19750701,    0,    0
100729,19750702,    0,    0
100729,19750703,    0,    0
100729,19750704,    0,    0
100729,19750705,    0,    0
100729,19750706,    0,    0
100729,19750707,    0,    0
100729,19750708,    0,    0
100729,19750709,    0,    0
100729,19750710,    0,    0
100729,19750711,    0,    0
100729,19750712,    0,    0
100729,19750713,    0,    0
100729,19750714,    0,    0
100729,19750715,    0,    0
100729,19750716,    0,    0
100729,19750717,    0,    0
100729,19750718,    0,    0
100729,19750719,    0,    0
100729,19750720,    0,    0
100729,19750721,    1,    0
100729,19750722,   13,    0
100729,19750723,    0,    0
100729,19750724,    0,    0
100729,19750725,    0,    0
100729,19750726,    0,    0
100729,19750727,   50,    0
100729,19750728,    0,    0
100729,19750729,    0,    0
100729,19750730,    0,    0
100729,19750731,    0,    0
100729,19750801,    0,    0
100729,19750802,    0,    0
100729,19750803,    0,    0
100729,19750804,    0,    0
100729,19750805,    0,    0
100729,19750806,    0,    0
100729,19750807,    0,    0
100729,19750808,   23,    0
100729,19750809,    0,    0
100729,19750810,    0,    0
100729,19750811,    0,    0
100729,19750812,    0,    0
100729,19750813,   26,    0
100729,19750814,   16,    0
100729,19750815,    0,    0
100729,19750816,    0,    0
100729,19750817,    0,    0
100729,19750818,    0,    0
100729,19750819,    0,    0
100729,19750820,    0,    0
100729,19750821,   44,    0
100729,19750822,    5,    0
100729,19750823,    0,    0
100729,19750824,    0,    0
100729,19750825,    0,    0
100729,19750826,    0,    0
100729,19750827,    0,    0
100729,19750828,    0,    0
100729,19750829,    0,    0
100729,19750830,    0,    0
100729,19750831,  240,    0
100729,19750901,    0,    0
100729,19750902,    0,    0
100729,19750903,   14,    0
100729,19750904,    3,    0
100729,19750905,    0,    0
100729,19750906,  111,    0
100729,19750907,    0,    0
100729,19750908,  376,    0
100729,19750909,  342,    0
100729,19750910,    0,    0
100729,19750911,    0,    0
100729,19750912,    0,    0
100729,19750913,    0,    0
100729,19750914,  237,    0
100729,19750915,  156,    0
100729,19750916,    8,    0
100729,19750917,    2,    0
100729,19750918,    0,    0
100729,19750919,    0,    0
100729,19750920,    0,    0
100729,19750921,    0,    0
100729,19750922,    0,    0
100729,19750923,    0,    0
100729,19750924,    0,    0
100729,19750925,    0,    0
100729,19750926,    0,    0
100729,19750927,    1,    0
100729,19750928,    0,    0
100729,19750929,   35,    0
100729,19750930,    0,    0
100729,19751001,    0,    0
100729,19751002,    0,    0
100729,19751003,    0,    0
100729,19751004,    0,    0
100729,19751005,    0,    0
100729,19751006,    0,    0
100729,19751007,    0,    0
100729,19751008,    0,    0
100729,19751009,    0,    0
100729,19751010,    0,    0
100729,19751011,    0,    0
100729,19751012,    0,    0
100729,19751013,    0,    0
100729,19751014,    0,    0
100729,19751015,    0,    0
100729,19751016,    0,    0
100729,19751017,    0,    0
100729,19751018,    0,    0
100729,19751019,    0,    0
100729,19751020,    0,    0
100729,19751021,    0,    0
100729,19751022,    0,    0
100729,19751023,    1,    0
100729,19751024,    0,    0
100729,19751025,    7,    0
100729,19751026,   13,    0
100729,19751027,  302,    0
100729,19751028,  120,    0
100729,19751029,    0,    0
100729,19751030,    0,    0
100729,19751031,    0,    0
100729,19751101,    0,    0
100729,19751102,    0,    0
100729,19751103,    0,    0
100729,19751104,    0,    0
100729,19751105,    0,    0
100729,19751106,    0,    0
100729,19751107,    0,    0
100729,19751108,    0,    0
100729,19751109,    0,    0
100729,19751110,    0,    0
100729,19751111,    0,    0
100729,19751112,    0,    0
100729,19751113,    0,    0
100729,19751114,    0,    0
100729,19751115,    0,    0
100729,19751116,   70,    0
100729,19751117,    0,    0
100729,19751118,    0,    0
100729,19751119,    0,    0
100729,19751120,    0,    0
100729,19751121,    0,    0
100729,19751122,    0,    0
100729,19751123,    0,    0
100729,19751124,   31,    0
100729,19751125,   19,    0
100729,19751126,   12,    0
100729,19751127,    0,    0
100729,19751128,    0,    0
100729,19751129,    0,    0
100729,19751130,    0,    0
100729,19751201,    0,    0
100729,19751202,    0,    0
100729,19751203,   52,    0
100729,19751204,   33,    0
100729,19751205,    3,    0
100729,19751206,   23,    0
100729,19751207,    0,    0
100729,19751208,    0,    0
100729,19751209,    2,    0
100729,19751210,    8,    0
100729,19751211,    0,    0
100729,19751212,   25,    0
100729,19751213,  457,    0
100729,19751214,  246,    0
100729,19751215,  279,    0
100729,19751216,   38,    0
100729,19751217,    1,    0
100729,19751218,    0,    0
100729,19751219,    0,    0
100729,19751220,    0,    0
100729,19751221,    0,    0
100729,19751222,    0,    0
100729,19751223,    0,    0
100729,19751224,    0,    0
100729,19751225,    0,    0
100729,19751226,    0,    0
100729,19751227,    0,    0
100729,19751228,   15,    0
100729,19751229,    1,    0
100729,19751230,    0,    0
100729,19751231,   33,    0
100729,19760101,    0,    0
100729,19760102,    0,    0
100729,19760103,    0,    0
100729,19760104,    0,    0
100729,19760105,    0,    0
100729,19760106,    0,    0
100729,19760107,    0,    0
100729,19760108,    0,    0
100729,19760109,    0,    0
100729,19760110,    0,    0
100729,19760111,    0,    0
100729,19760112,    0,    0
100729,19760113,    0,    0
100729,19760114,    0,    0
100729,19760115,    0,    0
100729,19760116,    0,    0
100729,19760117,    0,    0
100729,19760118,    0,    0
100729,19760119,    0,    0
100729,19760120,    0,    0
100729,19760121,    0,    0
100729,19760122,    0,    0
100729,19760123,    0,    0
100729,19760124,    0,    0
100729,19760125,    0,    0
100729,19760126,    0,    0
100729,19760127,    2,    0
100729,19760128,    0,    0
100729,19760129,    2,    0
100729,19760130,   14,    0
100729,19760131,    0,    0
100729,19760201,    0,    0
100729,19760202,    0,    0
100729,19760203,   31,    0
100729,19760204,    2,    0
100729,19760205,    4,    0
100729,19760206,   21,    0
100729,19760207,    0,    0
100729,19760208,    0,    0
100729,19760209,    0,    0
100729,19760210,    1,    0
100729,19760211,    0,    0
100729,19760212,    0,    0
100729,19760213,    0,    0
100729,19760214,    0,    0
100729,19760215,    0,    0
100729,19760216,    0,    0
100729,19760217,    0,    0
100729,19760218,    0,    0
100729,19760219,    0,    0
100729,19760220,    0,    0
100729,19760221,    0,    0
100729,19760222,    1,    0
100729,19760223,    0,    0
100729,19760224,    0,    0
100729,19760225,    0,    0
100729,19760226,    0,    0
100729,19760227,    0,    0
100729,19760228,    0,    0
100729,19760229,    0,    0
100729,19760301,    0,    0
100729,19760302,    0,    0
100729,19760303,    0,    0
100729,19760304,    0,    0
100729,19760305,    0,    0
100729,19760306,    0,    0
100729,19760307,    0,    0
100729,19760308,  320,    0
100729,19760309,   27,    0
100729,19760310,    0,    0
100729,19760311,    0,    0
100729,19760312,    0,    0
100729,19760313,    0,    0
100729,19760314,    0,    0
100729,19760315,    0,    0
100729,19760316,    0,    0
100729,19760317,    0,    0
100729,19760318,    0,    0
100729,19760319,    0,    0
100729,19760320,    2,    0
100729,19760321,    0,    0
100729,19760322,    0,    0
100729,19760323,    0,    0
100729,19760324,    0,    0
100729,19760325,    0,    0
100729,19760326,    0,    0
100729,19760327,    0,    0
100729,19760328,    0,    0
100729,19760329,    0,    0
100729,19760330,    0,    0
100729,19760331,    0,    0
100729,19760401,    0,    0
100729,19760402,    0,    0
100729,19760403,   12,    0
100729,19760404,   55,    0
100729,19760405,    0,    0
100729,19760406,    0,    0
100729,19760407,    0,    0
100729,19760408,    0,    0
100729,19760409,    0,    0
100729,19760410,    0,    0
100729,19760411,    0,    0
100729,19760412,    0,    0
